#mission_id,user_id,place_id,date,duration,mode,co2,emissions,regions
4310,468,55,2018-09-05,6,car,0.20033,18.831020000000002,Riverlands
4300,294,593,2018-09-06,335,plane,0.13712,1358.1735999999999,North
4272,309,226,2018-09-07,202,plane,0.14678,81.16933999999999,North
4236,341,461,2018-09-08,209,plane,0.13712,634.59136,Dorne
4266,504,163,2018-09-08,120,train,0.01214,5.43872,Riverlands
4140,266,125,2018-09-09,171,plane,0.16508,55.46688,Reach
4274,373,425,2018-09-09,46,plane,0.13712,265.3272,Riverlands
4241,468,163,2018-09-09,106,car,0.20033,89.74784,Riverlands
4302,157,76,2018-09-10,122,car,0.20033,31.25148,Reach
4265,127,76,2018-09-10,85,train,0.01214,1.89384,Reach
4297,136,268,2018-09-10,105,train,0.01214,7.91528,Riverlands
4283,382,101,2018-09-10,62,train,0.01214,2.7800599999999998,Dorne
4279,275,191,2018-09-11,125,train,0.01214,5.83934,Dorne
4294,68,179,2018-09-12,27,train,0.01214,5.71794,North
4293,88,207,2018-09-12,27,train,0.01214,6.03358,North
4315,452,55,2018-09-12,31,car,0.20033,18.831020000000002,Reach
4301,500,207,2018-09-12,28,train,0.01214,6.03358,North
4305,452,55,2018-09-12,32,car,0.20033,18.831020000000002,Reach
4264,123,207,2018-09-12,29,train,0.01214,6.03358,North
4255,337,537,2018-09-13,360,plane,0.13712,1224.75584,Reach
4321,412,55,2018-09-14,8,car,0.20033,18.831020000000002,Reach
4257,49,152,2018-09-15,202,plane,0.14678,60.62014,Reach
4298,117,421,2018-09-15,130,plane,0.14678,270.8091,Reach
4339,434,346,2018-09-16,33,plane,0.14678,144.87186,Reach
4323,263,206,2018-09-16,79,train,0.01214,6.03358,Vale
4228,169,138,2018-09-16,26,train,0.01214,4.64962,Westerlands
4303,157,138,2018-09-17,17,train,0.01214,4.64962,Reach
4308,146,89,2018-09-17,3936,train,0.01214,2.4887,Riverlands
4307,409,191,2018-09-17,34,train,0.01214,5.83934,North
4306,452,191,2018-09-17,52,train,0.01214,5.83934,Reach
4235,368,418,2018-09-17,67,plane,0.14678,258.03924,Westerlands
4334,384,55,2018-09-17,9,train,0.01214,1.14116,Westerlands
4341,454,0,2018-09-17,321,plane,0.16508,0.0,Riverlands
4342,124,262,2018-09-17,37,train,0.01214,7.73318,Reach
4284,455,191,2018-09-17,9,train,0.01214,5.83934,North
4324,2,191,2018-09-18,55,train,0.01214,5.83934,Dorne
4286,326,191,2018-09-18,31,train,0.01214,5.83934,Reach
4343,290,201,2018-09-19,10,train,0.01214,5.9607399999999995,Riverlands
4344,287,201,2018-09-19,10,train,0.01214,5.9607399999999995,Riverlands
4345,194,191,2018-09-19,9,train,0.01214,5.83934,Riverlands
4322,412,55,2018-09-19,13,car,0.20033,18.831020000000002,Reach
4320,123,138,2018-09-20,40,train,0.01214,4.64962,North
4362,373,55,2018-09-20,14,car,0.20033,18.831020000000002,Riverlands
4311,89,191,2018-09-20,30,train,0.01214,5.83934,Riverlands
4363,373,55,2018-09-21,14,car,0.20033,18.831020000000002,Riverlands
4263,73,55,2018-09-25,31,car,0.20033,18.831020000000002,Reach
4309,275,412,2018-09-25,161,plane,0.14678,235.43511999999998,Dorne
4352,136,125,2018-09-25,11,train,0.01214,4.07904,Riverlands
4384,468,55,2018-09-26,7,car,0.20033,18.831020000000002,Riverlands
4244,73,350,2018-09-26,87,plane,0.13712,137.66848,Reach
4355,416,191,2018-09-26,43,train,0.01214,5.83934,Reach
4353,323,138,2018-09-27,48,train,0.01214,4.64962,Riverlands
4357,412,207,2018-09-27,35,train,0.01214,6.03358,Reach
4317,7,191,2018-09-28,127,train,0.01214,5.83934,North
4373,457,42,2018-09-28,12,car,0.20033,14.423760000000001,Riverlands
4356,412,42,2018-09-29,7,car,0.20033,14.423760000000001,Reach
4381,264,191,2018-09-29,93,train,0.01214,5.83934,North
4316,26,191,2018-09-30,99,train,0.01214,5.83934,North
4285,455,337,2018-09-30,144,plane,0.14678,137.09252,North
4365,230,337,2018-09-30,149,plane,0.14678,137.09252,North
4240,314,337,2018-09-30,128,plane,0.14678,137.09252,North
4269,202,523,2018-09-30,192,plane,0.13712,1152.35648,Reach
4296,209,414,2018-09-30,96,plane,0.14678,245.12259999999998,North
4249,295,68,2018-10-01,153,train,0.01214,1.42038,Riverlands
4313,326,191,2018-10-01,55,train,0.01214,5.83934,Reach
4361,136,191,2018-10-02,15,train,0.01214,5.83934,Riverlands
4312,89,191,2018-10-02,30,train,0.01214,5.83934,Riverlands
4369,89,191,2018-10-02,27,train,0.01214,5.83934,Riverlands
4400,204,494,2018-10-02,480,plane,0.13712,971.4952,Riverlands
4396,409,138,2018-10-02,18,train,0.01214,4.64962,North
4289,275,138,2018-10-03,56,train,0.01214,4.64962,Dorne
4397,409,179,2018-10-03,31,train,0.01214,5.71794,North
4325,452,191,2018-10-03,111,train,0.01214,5.83934,Reach
4299,330,75,2018-10-03,72,train,0.01214,1.85742,Dorne
4387,177,191,2018-10-04,11,train,0.01214,5.83934,Reach
4378,215,191,2018-10-04,15,train,0.01214,5.83934,Reach
4372,67,194,2018-10-04,15,train,0.01214,5.8879,Reach
4295,382,55,2018-10-04,9,train,0.01214,1.14116,Dorne
4390,331,191,2018-10-04,86,train,0.01214,5.83934,Reach
4407,24,191,2018-10-05,9,train,0.01214,5.83934,Riverlands
4314,125,191,2018-10-05,59,train,0.01214,5.83934,Reach
4358,412,191,2018-10-06,35,train,0.01214,5.83934,Reach
4338,123,101,2018-10-09,36,train,0.01214,2.7800599999999998,North
4386,149,125,2018-10-09,299,train,0.01214,4.07904,Vale
4287,326,191,2018-10-09,31,train,0.01214,5.83934,Reach
4318,263,125,2018-10-09,86,train,0.01214,4.07904,Vale
4330,483,191,2018-10-09,13,train,0.01214,5.83934,Dorne
4389,385,191,2018-10-11,104,train,0.01214,5.83934,Riverlands
4406,88,138,2018-10-11,32,train,0.01214,4.64962,North
4359,412,213,2018-10-12,17,train,0.01214,6.21568,Reach
4427,221,191,2018-10-12,11,train,0.01214,5.83934,North
4374,78,309,2018-10-12,86,train,0.01214,9.72414,Riverlands
4441,468,55,2018-10-12,6,car,0.20033,18.831020000000002,Riverlands
4115,416,93,2018-10-14,122,train,0.01214,2.5494,Reach
4437,313,45,2018-10-14,118,train,0.01214,0.94692,Reach
4329,279,45,2018-10-14,124,car,0.20033,15.62574,Reach
4327,351,45,2018-10-14,122,train,0.01214,0.94692,Reach
4435,310,45,2018-10-14,120,car,0.20033,15.62574,Reach
4391,434,207,2018-10-14,54,plane,0.16508,82.04476,Reach
4319,310,45,2018-10-14,115,train,0.01214,0.94692,Reach
4440,100,45,2018-10-14,114,car,0.20033,15.62574,Reach
4290,39,514,2018-10-15,361,plane,0.13712,1103.2675199999999,North
4432,181,143,2018-10-15,86,train,0.01214,4.74674,Dorne
4282,275,356,2018-10-16,229,plane,0.14678,152.06408,Dorne
4448,56,161,2018-10-16,14,train,0.01214,5.4023,Reach
4428,482,226,2018-10-16,106,car,0.20033,110.78249000000001,North
4426,221,226,2018-10-16,106,car,0.20033,110.78249000000001,North
4446,302,55,2018-10-16,8,car,0.20033,18.831020000000002,Riverlands
4395,468,201,2018-10-17,79,plane,0.16508,81.05428,Riverlands
4442,30,55,2018-10-17,38,car,0.20033,18.831020000000002,Riverlands
4336,368,89,2018-10-17,37,train,0.01214,2.4887,Westerlands
4444,228,191,2018-10-18,72,train,0.01214,5.83934,Riverlands
4408,101,101,2018-10-18,79,car,0.20033,45.87557,Westerlands
4404,368,101,2018-10-18,34,train,0.01214,2.7800599999999998,Westerlands
4452,367,330,2018-10-18,101,plane,0.14678,130.92776,Riverlands
4447,157,191,2018-10-18,11,train,0.01214,5.83934,Reach
4415,384,101,2018-10-18,37,train,0.01214,2.7800599999999998,Westerlands
4412,325,101,2018-10-18,36,car,0.20033,45.87557,Westerlands
4417,497,101,2018-10-18,32,train,0.01214,2.7800599999999998,Dorne
4346,225,542,2018-10-19,171,plane,0.13712,1246.96928,Reach
4337,166,191,2018-10-21,144,train,0.01214,5.83934,North
4431,98,346,2018-10-22,108,plane,0.14678,144.87186,North
4349,282,320,2018-10-22,106,plane,0.16508,140.97832,North
4288,326,180,2018-10-22,81,train,0.01214,5.74222,Reach
4354,298,125,2018-10-22,105,train,0.01214,4.07904,North
4371,455,320,2018-10-22,48,train,0.01214,10.36756,North
4326,411,320,2018-10-22,111,plane,0.16508,140.97832,Dorne
4239,450,199,2018-10-22,107,train,0.01214,5.9486,North
4474,123,55,2018-10-23,9,car,0.20033,18.831020000000002,North
4479,485,53,2018-10-23,10,car,0.20033,18.43036,North
4425,490,320,2018-10-23,77,plane,0.16508,140.97832,North
4413,380,320,2018-10-23,80,plane,0.16508,140.97832,Dorne
4436,53,101,2018-10-23,16,train,0.01214,2.7800599999999998,North
4467,452,185,2018-10-23,76,train,0.01214,5.79078,Reach
4383,371,320,2018-10-23,79,plane,0.16508,140.97832,North
4364,244,312,2018-10-23,96,plane,0.14678,119.33214,Reach
4377,71,180,2018-10-23,136,train,0.01214,5.74222,Dorne
4469,434,75,2018-10-24,60,plane,0.14678,22.45734,Reach
4360,416,125,2018-10-24,301,train,0.01214,4.07904,Reach
4443,137,191,2018-10-24,15,train,0.01214,5.83934,Reach
4429,228,525,2018-10-24,481,plane,0.13712,1168.9479999999999,Riverlands
4418,2,191,2018-10-24,16,train,0.01214,5.83934,Dorne
4347,169,320,2018-10-24,63,plane,0.16508,140.97832,Westerlands
4473,468,55,2018-10-24,6,car,0.20033,18.831020000000002,Riverlands
4430,266,191,2018-10-24,11,train,0.01214,5.83934,Reach
4451,24,191,2018-10-25,24,train,0.01214,5.83934,Riverlands
4424,454,415,2018-10-26,218,plane,0.14678,248.20497999999998,Riverlands
3599,468,55,2018-10-26,22,car,0.20033,18.831020000000002,Riverlands
4245,73,451,2018-10-27,160,plane,0.13712,423.83792,Reach
4465,202,42,2018-10-28,23,train,0.01214,0.87408,Reach
4276,373,174,2018-10-28,62,plane,0.14678,68.25269999999999,Riverlands
4439,55,79,2018-10-29,53,train,0.01214,1.97882,Vale
4478,271,42,2018-10-29,11,train,0.01214,0.87408,North
4480,279,29,2018-10-30,11,train,0.01214,0.53416,Reach
4414,136,172,2018-10-30,54,train,0.01214,5.62082,Riverlands
4367,8,247,2018-10-30,122,train,0.01214,7.41754,Reach
4340,105,261,2018-10-30,128,train,0.01214,7.73318,Reach
4380,494,261,2018-10-30,124,train,0.01214,7.73318,Reach
4328,123,626,2018-10-31,332,plane,0.13712,2609.1193599999997,North
4379,7,485,2018-10-31,276,plane,0.13712,900.0556799999999,North
4493,275,191,2018-11-01,146,train,0.01214,5.83934,Dorne
4472,468,358,2018-11-01,77,plane,0.14678,154.26578,Riverlands
4348,67,514,2018-11-03,225,plane,0.13712,1103.2675199999999,Reach
4409,249,289,2018-11-04,88,plane,0.14678,104.21379999999999,Reach
4399,249,289,2018-11-04,82,train,0.01214,8.6194,Reach
4401,365,109,2018-11-04,103,plane,0.16508,43.25096,Westerlands
4484,136,207,2018-11-04,34,train,0.01214,6.03358,Riverlands
4385,163,107,2018-11-05,62,train,0.01214,3.10784,Dorne
4463,0,191,2018-11-05,30,train,0.01214,5.83934,North
4405,137,109,2018-11-05,65,plane,0.16508,43.25096,Reach
4449,264,485,2018-11-05,142,plane,0.13712,900.0556799999999,North
4462,471,191,2018-11-05,29,train,0.01214,5.83934,North
4466,429,191,2018-11-05,38,train,0.01214,5.83934,North
4277,373,441,2018-11-06,204,plane,0.14678,379.57308,Riverlands
4350,326,191,2018-11-07,32,train,0.01214,5.83934,Reach
4483,195,191,2018-11-07,28,train,0.01214,5.83934,Riverlands
4456,337,512,2018-11-07,424,plane,0.13712,1093.1206399999999,Reach
4500,308,191,2018-11-07,109,train,0.01214,5.83934,Riverlands
4491,53,191,2018-11-07,12,train,0.01214,5.83934,North
4496,313,101,2018-11-07,59,train,0.01214,2.7800599999999998,Reach
4388,88,125,2018-11-07,63,plane,0.16508,55.46688,North
4411,331,68,2018-11-08,51,car,0.20033,23.43861,Reach
4368,341,138,2018-11-08,41,train,0.01214,4.64962,Dorne
4398,251,143,2018-11-08,40,train,0.01214,4.74674,Vale
4453,231,101,2018-11-08,19,train,0.01214,2.7800599999999998,North
4410,81,71,2018-11-09,41,car,0.20033,26.0429,Reach
4292,371,442,2018-11-09,125,plane,0.14678,383.8297,North
4291,39,442,2018-11-09,125,plane,0.14678,383.8297,North
4457,56,484,2018-11-10,151,plane,0.13712,899.5071999999999,Reach
4335,384,441,2018-11-10,109,plane,0.14678,379.57308,Westerlands
4438,107,520,2018-11-10,177,plane,0.13712,1146.46032,Riverlands
4433,457,520,2018-11-10,183,plane,0.13712,1146.46032,Riverlands
4509,493,557,2018-11-10,131,plane,0.13712,1280.15232,Westerlands
4464,224,143,2018-11-11,124,train,0.01214,4.74674,Reach
4516,468,55,2018-11-11,29,car,0.20033,18.831020000000002,Riverlands
4461,88,181,2018-11-11,30,train,0.01214,5.75436,North
4460,431,143,2018-11-11,124,train,0.01214,4.74674,Reach
4459,363,143,2018-11-11,70,train,0.01214,4.74674,Reach
4458,475,143,2018-11-11,70,train,0.01214,4.74674,Reach
4281,275,373,2018-11-12,228,plane,0.14678,173.34717999999998,Dorne
4495,313,107,2018-11-12,104,train,0.01214,3.10784,Reach
4351,326,191,2018-11-12,32,train,0.01214,5.83934,Reach
3671,454,191,2018-11-12,77,train,0.01214,5.83934,Riverlands
4508,422,191,2018-11-13,144,car,0.20033,96.35873000000001,Riverlands
4470,89,191,2018-11-13,30,train,0.01214,5.83934,Riverlands
4419,326,191,2018-11-13,29,train,0.01214,5.83934,Reach
4481,166,191,2018-11-13,91,train,0.01214,5.83934,North
4499,243,55,2018-11-13,15,public,0.075,7.05,North
4403,365,346,2018-11-14,78,plane,0.14678,144.87186,Westerlands
4498,298,191,2018-11-14,55,train,0.01214,5.83934,North
4519,44,191,2018-11-14,88,train,0.01214,5.83934,North
4522,157,125,2018-11-15,7,train,0.01214,4.07904,Reach
4521,364,123,2018-11-15,26,train,0.01214,4.03048,Vale
4513,405,123,2018-11-15,39,train,0.01214,4.03048,Vale
4523,463,125,2018-11-15,7,car,0.20033,67.31088,Reach
4454,163,191,2018-11-15,29,train,0.01214,5.83934,Dorne
4393,63,191,2018-11-16,16,train,0.01214,5.83934,Riverlands
4489,161,55,2018-11-16,13,car,0.20033,18.831020000000002,Riverlands
4536,228,55,2018-11-16,62,car,0.20033,18.831020000000002,Riverlands
4468,452,148,2018-11-17,133,plane,0.16508,67.18756,Reach
4527,490,246,2018-11-18,33,train,0.01214,7.4054,North
4517,468,138,2018-11-18,29,train,0.01214,4.64962,Riverlands
4434,104,148,2018-11-19,54,train,0.01214,4.94098,Reach
4501,2,191,2018-11-19,77,train,0.01214,5.83934,Dorne
4331,73,302,2018-11-19,271,plane,0.14678,112.2867,Reach
4370,125,148,2018-11-19,54,train,0.01214,4.94098,Reach
4420,326,143,2018-11-19,29,train,0.01214,4.74674,Reach
4518,454,191,2018-11-20,26,train,0.01214,5.83934,Riverlands
4537,324,53,2018-11-20,61,car,0.20033,18.43036,Riverlands
4394,63,196,2018-11-20,64,train,0.01214,5.92432,Riverlands
4485,136,125,2018-11-20,63,train,0.01214,4.07904,Riverlands
4488,161,125,2018-11-21,13,train,0.01214,4.07904,Riverlands
4504,468,201,2018-11-21,81,plane,0.16508,81.05428,Riverlands
4539,123,132,2018-11-21,30,train,0.01214,4.38254,North
4535,373,55,2018-11-21,8,car,0.20033,18.831020000000002,Riverlands
4525,282,191,2018-11-22,12,train,0.01214,5.83934,North
4445,169,191,2018-11-22,15,train,0.01214,5.83934,Westerlands
4450,496,191,2018-11-22,16,train,0.01214,5.83934,North
4475,485,180,2018-11-23,14,train,0.01214,5.74222,North
4304,68,191,2018-11-23,11,train,0.01214,5.83934,North
4280,275,392,2018-11-24,178,plane,0.13712,183.32943999999998,Dorne
4375,251,191,2018-11-26,112,train,0.01214,5.83934,Vale
4505,55,191,2018-11-26,31,train,0.01214,5.83934,Vale
4402,365,138,2018-11-26,103,train,0.01214,4.64962,Westerlands
4494,294,55,2018-11-28,50,car,0.20033,18.831020000000002,North
4548,72,138,2018-11-28,18,train,0.01214,4.64962,Riverlands
4476,452,101,2018-11-28,14,train,0.01214,2.7800599999999998,Reach
4392,434,191,2018-11-28,30,train,0.01214,5.83934,Reach
4486,136,207,2018-11-28,17,train,0.01214,6.03358,Riverlands
4544,490,191,2018-11-29,17,train,0.01214,5.83934,North
4510,493,218,2018-11-29,52,plane,0.14678,76.3256,Westerlands
4541,384,53,2018-11-29,11,train,0.01214,1.1168799999999999,Westerlands
4492,331,76,2018-11-29,30,train,0.01214,1.89384,Reach
4477,452,181,2018-11-29,38,train,0.01214,5.75436,Reach
4376,254,554,2018-11-29,307,plane,0.13712,1274.94176,Riverlands
4546,140,138,2018-11-30,5040,train,0.01214,4.64962,Riverlands
4545,56,101,2018-11-30,14,train,0.01214,2.7800599999999998,Reach
4333,73,568,2018-12-01,1472,plane,0.13712,1310.04448,Reach
4538,454,488,2018-12-02,169,plane,0.13712,931.18192,Riverlands
4512,287,138,2018-12-02,124,train,0.01214,4.64962,Riverlands
4421,326,142,2018-12-03,55,train,0.01214,4.7345999999999995,Reach
4487,136,191,2018-12-03,33,train,0.01214,5.83934,Riverlands
4543,380,142,2018-12-03,59,train,0.01214,4.7345999999999995,Dorne
4511,508,138,2018-12-03,124,plane,0.16508,63.22564,Riverlands
4497,275,201,2018-12-04,52,train,0.01214,5.9607399999999995,Dorne
4471,89,291,2018-12-04,126,plane,0.16508,118.8576,Riverlands
4549,72,140,2018-12-05,31,train,0.01214,4.69818,Riverlands
4568,24,140,2018-12-05,29,train,0.01214,4.69818,Riverlands
4506,409,191,2018-12-05,35,train,0.01214,5.83934,North
4524,88,207,2018-12-05,51,train,0.01214,6.03358,North
4554,279,76,2018-12-05,14,train,0.01214,1.89384,Reach
4514,438,191,2018-12-05,31,train,0.01214,5.83934,North
4552,157,76,2018-12-06,13,train,0.01214,1.89384,Reach
4502,169,262,2018-12-06,14,train,0.01214,7.73318,Westerlands
4558,325,142,2018-12-06,78,car,0.20033,78.12870000000001,Westerlands
4553,125,191,2018-12-06,11,train,0.01214,5.83934,Reach
4547,416,125,2018-12-07,165,train,0.01214,4.07904,Reach
4482,337,540,2018-12-08,149,plane,0.13712,1240.5246399999999,Reach
4490,446,540,2018-12-08,149,plane,0.13712,1240.5246399999999,Reach
4540,468,55,2018-12-10,12,car,0.20033,18.831020000000002,Riverlands
4507,409,191,2018-12-10,41,train,0.01214,5.83934,North
4422,326,191,2018-12-11,30,train,0.01214,5.83934,Reach
4561,123,382,2018-12-11,54,plane,0.14678,184.06212,North
4555,117,191,2018-12-11,14,train,0.01214,5.83934,Reach
4565,468,201,2018-12-12,80,plane,0.16508,81.05428,Riverlands
4559,125,191,2018-12-12,11,train,0.01214,5.83934,Reach
4570,24,101,2018-12-12,52,train,0.01214,2.7800599999999998,Riverlands
4551,72,101,2018-12-12,54,train,0.01214,2.7800599999999998,Riverlands
4455,163,191,2018-12-12,29,train,0.01214,5.83934,Dorne
4556,504,97,2018-12-13,14,train,0.01214,2.63438,Riverlands
4566,117,55,2018-12-14,10,car,0.20033,18.831020000000002,Reach
4560,55,386,2018-12-16,149,plane,0.14678,186.11704,Vale
4584,105,191,2018-12-17,14,train,0.01214,5.83934,Reach
4585,429,191,2018-12-17,32,train,0.01214,5.83934,North
4583,88,320,2018-12-17,52,train,0.01214,10.36756,North
4589,377,180,2018-12-17,14,train,0.01214,5.74222,Reach
4557,490,221,2018-12-17,16,train,0.01214,6.42206,North
4580,169,181,2018-12-18,58,train,0.01214,5.75436,Westerlands
4586,485,53,2018-12-18,8,car,0.20033,18.43036,North
4423,326,181,2018-12-18,63,train,0.01214,5.75436,Reach
4526,341,207,2018-12-18,65,train,0.01214,6.03358,Dorne
4569,24,140,2018-12-19,29,train,0.01214,4.69818,Riverlands
4567,468,242,2018-12-19,62,plane,0.16508,99.70832,Riverlands
4550,72,140,2018-12-19,31,train,0.01214,4.69818,Riverlands
4542,488,83,2018-12-19,53,plane,0.14678,26.273619999999998,North
4503,117,191,2018-12-20,52,train,0.01214,5.83934,Reach
4578,7,191,2018-12-21,14,train,0.01214,5.83934,North
4332,73,302,2019-01-01,1081,plane,0.14678,112.2867,Reach
4577,468,201,2019-01-03,88,plane,0.16508,81.05428,Riverlands
4382,128,615,2019-01-04,252,plane,0.13712,1709.8863999999999,Reach
4416,123,514,2019-01-04,280,plane,0.13712,1103.2675199999999,North
4588,412,125,2019-01-06,132,train,0.01214,4.07904,Reach
4592,213,268,2019-01-06,34,plane,0.16508,107.63216,Riverlands
4562,275,191,2019-01-07,193,train,0.01214,5.83934,Dorne
4529,326,191,2019-01-07,30,train,0.01214,5.83934,Reach
4515,39,212,2019-01-09,58,plane,0.14678,75.00457999999999,North
4591,416,191,2019-01-09,29,train,0.01214,5.83934,Reach
4571,68,128,2019-01-10,39,plane,0.16508,58.6034,North
4572,88,128,2019-01-10,39,plane,0.16508,58.6034,North
4603,89,55,2019-01-11,8,car,0.20033,18.831020000000002,Riverlands
4599,137,53,2019-01-11,6,train,0.01214,1.1168799999999999,Reach
4530,326,195,2019-01-14,30,train,0.01214,5.90004,Reach
4531,326,191,2019-01-15,51,train,0.01214,5.83934,Reach
4606,53,154,2019-01-15,43,train,0.01214,5.11094,North
4587,279,185,2019-01-16,53,train,0.01214,5.79078,Reach
4593,89,195,2019-01-16,47,train,0.01214,5.90004,Riverlands
4601,313,185,2019-01-16,77,train,0.01214,5.79078,Reach
4615,276,185,2019-01-16,49,train,0.01214,5.79078,Reach
4617,468,104,2019-01-17,12,train,0.01214,2.95002,Riverlands
4602,325,308,2019-01-17,139,car,0.20033,160.264,Westerlands
4600,497,308,2019-01-20,65,train,0.01214,9.712,Dorne
4614,368,308,2019-01-20,73,train,0.01214,9.712,Westerlands
4605,433,308,2019-01-20,75,train,0.01214,9.712,Westerlands
4590,330,311,2019-01-20,113,plane,0.14678,118.74502,Dorne
4579,409,262,2019-01-21,80,train,0.01214,7.73318,North
4621,251,18,2019-01-21,5,car,0.20033,5.20858,Vale
4595,384,262,2019-01-21,85,train,0.01214,7.73318,Westerlands
4575,275,376,2019-01-22,228,plane,0.14678,174.81498,Dorne
4532,326,245,2019-01-22,30,train,0.01214,7.39326,Reach
4618,105,76,2019-01-23,13,car,0.20033,31.25148,Reach
4598,468,201,2019-01-23,104,plane,0.16508,81.05428,Riverlands
4619,307,160,2019-01-23,40,plane,0.16508,72.30504,Reach
4533,326,254,2019-01-23,51,train,0.01214,7.53894,Reach
4576,307,160,2019-01-23,40,plane,0.16508,72.30504,Reach
4574,307,160,2019-01-23,40,plane,0.16508,72.30504,Reach
4608,384,262,2019-01-24,28,train,0.01214,7.73318,Westerlands
4638,323,191,2019-01-25,14,train,0.01214,5.83934,Riverlands
4620,484,191,2019-01-25,14,train,0.01214,5.83934,Riverlands
4520,229,614,2019-01-25,376,plane,0.13712,1705.2243199999998,Reach
4609,434,455,2019-01-25,104,plane,0.13712,537.09904,Reach
4612,137,55,2019-01-25,54,car,0.20033,18.831020000000002,Reach
4629,416,614,2019-01-26,543,plane,0.13712,1705.2243199999998,Reach
4628,229,614,2019-01-26,298,plane,0.13712,1705.2243199999998,Reach
4607,409,191,2019-01-29,15,train,0.01214,5.83934,North
4643,228,55,2019-01-29,8,car,0.20033,18.831020000000002,Riverlands
4632,452,55,2019-01-30,12,car,0.20033,18.831020000000002,Reach
4594,89,125,2019-01-30,14,car,0.20033,67.31088,Riverlands
4622,422,78,2019-01-30,32,car,0.20033,32.65379,Riverlands
4633,104,191,2019-01-31,13,train,0.01214,5.83934,Reach
4610,454,415,2019-02-01,221,plane,0.14678,248.20497999999998,Riverlands
4627,302,191,2019-02-01,13,train,0.01214,5.83934,Riverlands
4564,146,607,2019-02-04,100,train,0.01214,134.0863,Riverlands
4534,326,285,2019-02-04,56,train,0.01214,8.51014,Reach
4626,490,191,2019-02-04,66,train,0.01214,5.83934,North
4596,385,18,2019-02-04,105,public,0.075,1.95,Riverlands
4647,142,191,2019-02-05,40,train,0.01214,5.83934,Reach
4582,85,0,2019-02-05,30,public,0.075,0.0,Westerlands
4630,275,191,2019-02-06,169,train,0.01214,5.83934,Dorne
4528,326,207,2019-02-06,33,plane,0.16508,82.04476,Reach
4573,216,191,2019-02-07,55,train,0.01214,5.83934,Reach
4563,411,191,2019-02-07,17,train,0.01214,5.83934,Dorne
4648,105,191,2019-02-08,13,train,0.01214,5.83934,Reach
4645,39,191,2019-02-11,39,train,0.01214,5.83934,North
4624,39,191,2019-02-12,15,train,0.01214,5.83934,North
4597,166,567,2019-02-12,403,plane,0.13712,1303.46272,North
4659,422,191,2019-02-13,127,car,0.20033,96.35873000000001,Riverlands
4650,268,191,2019-02-13,11,train,0.01214,5.83934,Reach
4649,434,191,2019-02-13,13,train,0.01214,5.83934,Reach
4366,137,586,2019-02-14,4381,plane,0.13712,1343.22752,Reach
4646,468,242,2019-02-14,72,plane,0.16508,99.70832,Riverlands
4640,357,319,2019-02-17,137,plane,0.14678,124.32266,North
4616,198,263,2019-02-18,108,train,0.01214,7.75746,Riverlands
4581,275,373,2019-02-19,228,plane,0.14678,173.34717999999998,Dorne
4623,123,55,2019-02-20,12,car,0.20033,18.831020000000002,North
4634,485,53,2019-02-20,10,public,0.075,6.8999999999999995,North
4625,39,236,2019-02-20,30,plane,0.14678,86.6002,North
4655,438,191,2019-02-21,60,train,0.01214,5.83934,North
4652,88,586,2019-02-24,173,plane,0.13712,1343.22752,North
4639,353,514,2019-02-24,167,plane,0.13712,1103.2675199999999,Reach
4660,452,191,2019-02-25,38,train,0.01214,5.83934,Reach
4676,213,191,2019-02-26,30,train,0.01214,5.83934,Riverlands
4686,454,191,2019-02-26,29,train,0.01214,5.83934,Riverlands
4668,105,65,2019-02-28,12,train,0.01214,1.3232599999999999,Reach
4653,105,65,2019-02-28,13,train,0.01214,1.3232599999999999,Reach
4670,180,85,2019-03-01,17,train,0.01214,2.2459,Reach
4692,24,47,2019-03-04,30,car,0.20033,16.82772,Riverlands
4654,434,191,2019-03-04,14,train,0.01214,5.83934,Reach
4677,323,47,2019-03-04,53,car,0.20033,16.82772,Riverlands
4689,228,191,2019-03-04,30,train,0.01214,5.83934,Riverlands
4681,455,55,2019-03-05,15,train,0.01214,1.14116,North
4683,468,201,2019-03-06,80,plane,0.16508,81.05428,Riverlands
4705,409,50,2019-03-06,13,car,0.20033,17.62904,North
4693,24,47,2019-03-06,7,car,0.20033,16.82772,Riverlands
4644,488,92,2019-03-07,182,plane,0.14678,30.8238,North
4682,455,55,2019-03-07,14,train,0.01214,1.14116,North
4667,367,222,2019-03-07,126,train,0.01214,6.44634,Riverlands
4604,497,583,2019-03-08,360,plane,0.13712,1340.75936,Dorne
4719,230,55,2019-03-08,60,train,0.01214,1.14116,North
4718,53,47,2019-03-08,13,car,0.20033,16.82772,North
4699,166,47,2019-03-08,10,car,0.20033,16.82772,North
4698,454,193,2019-03-08,224,plane,0.16508,79.89872,Riverlands
4661,452,191,2019-03-09,74,train,0.01214,5.83934,Reach
4674,215,191,2019-03-11,37,train,0.01214,5.83934,Reach
4712,416,191,2019-03-11,73,train,0.01214,5.83934,Reach
4694,105,191,2019-03-11,16,train,0.01214,5.83934,Reach
4695,275,125,2019-03-12,73,train,0.01214,4.07904,Dorne
4680,455,191,2019-03-12,15,train,0.01214,5.83934,North
4671,163,191,2019-03-13,15,train,0.01214,5.83934,Dorne
4642,73,191,2019-03-14,50,train,0.01214,5.83934,Reach
4741,57,16,2019-03-14,27,car,0.20033,4.60759,Reach
